,ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
145565,BGKCNWQH,0,26,31,4,1,15,1,717331,0,0
122530,FV4NKBOG,0,26,18,2,1,14,2,869165,1,0
36576,FMVZBXDD,0,58,23,4,2,87,2,1342324,0,0
134894,NNYI9SB9,1,76,21,4,3,86,2,818266,1,0
104724,FNBZ54BH,0,42,34,3,3,69,1,2046110,0,1
20735,Y4NVVQCQ,1,46,18,3,2,19,1,638183,0,0
196099,K6JAZARJ,1,52,18,3,3,115,0,635798,1,1
227185,JTFS76ZV,1,46,18,3,2,80,1,807247,0,0
238043,EQSHJWC5,0,33,24,2,3,20,1,1096675,0,0
110637,OVRKZUHG,0,50,26,4,2,56,2,900448,1,0
111966,SCFAZZC6,1,63,4,4,3,67,0,1718963,0,1
111013,E2K6EYWW,0,80,32,4,2,93,0,365932,0,1
68051,YMJDMJAA,1,27,22,3,1,14,2,711857,0,0
131222,HCWAWKG3,0,26,2,2,1,13,1,235529,0,0
128475,EYHKPJPS,1,37,30,3,2,20,0,1148055,1,1
129863,D9QAW958,1,41,20,3,2,21,1,1064742,0,0
218040,JD6OR4SV,1,24,24,2,1,13,1,813121,0,0
2797,3KXXJUSE,1,35,32,2,2,62,1,2309505,0,0
183115,HCRVL9DE,1,38,3,3,2,19,0,759036,0,1
181182,X2HJBBCY,1,26,11,2,3,21,2,786938,0,1
213016,F6YSSTVG,0,37,11,2,1,33,2,753144,0,0
47522,JUO5IWG6,1,52,4,1,2,86,0,1543785,0,0
22450,7IPPHT4W,0,52,19,3,3,50,2,1391719,0,0
146487,UI3UE85F,1,60,34,3,3,115,2,4801923,1,0
131958,EX29ZVKD,1,29,20,4,1,15,2,520267,1,0
120867,FDPEPTOK,0,29,19,2,1,15,2,657674,0,1
18339,BAGHFSOS,1,49,18,3,3,97,1,1118133,1,1
48837,QCYAJ83T,0,39,15,3,2,15,0,194171,0,1
144809,AA7H3MVS,0,53,4,3,3,26,1,1374427,0,0
177717,TY8QFKWF,1,26,14,2,2,15,0,523453,0,1
58794,BXUQS9AU,0,36,4,3,4,15,1,1306315,0,0
153931,MDC5PRZD,1,43,18,3,3,33,2,1427435,1,0
177271,CUNIEQBX,1,41,18,3,2,74,2,898081,1,0
223491,7FJE3REW,1,48,27,3,3,74,1,709659,1,1
137151,7VHXKC4H,0,28,27,2,1,21,2,1235124,0,0
110408,E2X3DPWB,0,58,33,3,1,56,2,3102744,1,0
140821,9T3KC584,1,61,26,3,2,13,1,623578,1,0
51018,INW5WZKO,1,26,5,2,1,20,1,511438,0,0
95189,JAE4VN6Y,1,51,18,3,3,99,1,832390,0,1
131297,AEWBSTME,1,28,6,2,1,33,2,853830,0,0
186166,DWPLYMUZ,0,31,18,2,1,21,1,446691,0,1
88678,VBPMVV7B,0,52,11,3,2,85,2,1085043,1,0
47848,DNKC5BFR,0,24,33,2,1,14,2,662845,1,0
207471,XKRRMOUC,0,36,13,3,2,19,1,781660,0,0
237958,PZNQNY4L,0,28,25,3,1,14,1,742402,0,0
61680,EHA8KE7Q,0,36,24,4,1,26,1,794164,0,0
217294,OT3ZWE8C,0,60,18,3,2,15,2,1129125,1,0
134883,BYYXUSQ7,1,69,30,4,2,79,1,1489477,1,0
85161,5DWJV4QY,0,33,27,4,1,38,2,346841,0,0
239555,9EZHDZY5,0,56,18,3,3,110,2,1402097,1,0
200135,9TUQSK5W,0,35,7,3,2,13,1,632327,0,1
2282,FUDTCORB,1,84,27,4,2,61,2,1966401,1,0
231777,MCYFCBMW,0,35,29,3,4,14,0,479603,0,1
103868,FHNAEIPP,1,85,33,4,3,104,1,2153622,0,0
99891,BLDZYOKH,1,29,15,4,1,19,1,604897,0,0
142678,EQRIUTHN,0,28,8,2,1,20,1,801258,0,0
47442,NYVUYDAB,0,61,2,4,2,97,0,738477,1,1
174902,9QMKVJBJ,0,37,18,2,1,26,2,1361219,1,0
20062,CNFMKEAP,1,27,11,4,1,21,1,809730,0,0
9124,RNPNX55S,1,33,2,2,1,20,2,599379,0,0
176704,J5J8W9GV,1,46,4,2,3,92,1,1071524,0,1
27560,RHOBYDRY,0,31,15,2,1,15,1,672555,0,0
129285,TJ6HBVCV,0,46,30,3,2,19,0,913006,0,1
223969,FGFPICCK,1,35,30,2,1,20,2,1574543,0,1
215181,UA3XFYBI,0,26,19,2,1,13,1,1123660,0,0
8478,HFJ4F4ZZ,1,73,18,4,3,75,1,1701591,0,0
201556,ZRBSXGOS,1,60,18,4,1,81,2,362141,0,0
69335,TVTSC9ZI,0,33,1,2,1,31,2,390754,0,0
29218,CTUAUKGV,1,26,30,2,1,19,2,2435315,0,0
26069,BCBSNHUZ,1,56,34,4,3,62,2,670543,1,0
118394,DYWHWDRX,0,66,27,4,2,56,2,2773364,0,0
200888,GJESHSRT,1,57,34,3,3,85,2,1822043,1,0
149469,LJAOOAVS,0,50,3,3,2,75,2,331907,1,0
124820,C6FZGWJE,0,51,18,3,3,68,2,559133,0,0
217596,HQHMOQGX,0,28,20,3,1,13,2,837810,0,0
242014,DEYGJHVO,1,65,34,4,3,135,2,3080076,1,0
169733,ZNL8MHKN,1,53,20,3,2,61,1,543754,0,0
178503,BBPWCLPH,1,26,27,2,1,26,2,975155,0,0
78780,X7AVKP5E,0,27,10,2,1,33,1,783306,0,0
156675,LYIRDBRF,1,79,34,4,3,122,1,1405256,0,1
168706,2VI4FZ3C,1,32,11,2,1,31,2,752646,1,0
144891,BTUHOGGA,1,41,25,3,1,20,1,852762,0,0
66070,PPRXDZNH,0,27,4,2,1,15,2,660825,1,0
244145,LGP9E7E3,1,35,34,2,1,19,2,1174835,0,0
186866,T3U7Q72J,1,43,30,3,3,63,2,403526,1,0
18263,EEUEXGZA,1,30,1,2,4,9,1,419937,0,0
23674,SJTJHC4H,0,31,22,2,1,31,2,941860,0,1
143276,DXSFQKLW,0,26,12,2,1,21,2,1194611,1,1
84827,GQDXFBWS,0,46,18,4,2,67,2,354745,1,0
213317,C2WDIJXP,1,59,22,3,3,68,1,704123,0,0
157276,XJ5URJWY,1,50,1,3,2,32,2,848935,1,0
96357,NMGSUIC7,1,50,18,2,3,98,0,697786,1,1
78779,CLZMHLTG,0,38,8,3,2,39,2,608137,1,0
149861,HHR8V8QT,0,36,19,2,1,26,1,927833,1,0
145347,F8PST6BU,1,66,23,4,2,91,2,2652529,1,0
58370,BQS5EAJ6,1,41,18,3,2,19,1,790471,0,0
123493,YREFFV3A,0,72,4,4,2,38,2,2137619,1,0
78748,XPDWPP6E,0,47,11,3,1,25,2,283918,0,0
221874,YGZ8GQU8,0,26,24,2,1,20,2,554826,0,0
39512,CWAEGFMZ,0,53,4,1,3,13,1,1781664,0,0
124427,5HMQP8NI,0,36,27,3,1,31,2,1456930,0,0
169176,HULKYN8N,0,40,19,3,4,14,1,1310818,0,0
165952,4EEM3OP7,0,29,26,2,1,27,1,485530,0,0
210713,CEZYQHEQ,1,50,13,3,2,92,1,1300895,0,0
210084,KGHKAXQN,1,70,34,4,3,111,1,2160412,1,0
95816,UGLQD3NN,0,43,34,2,3,61,1,815907,0,1
135057,EJHDHV9N,1,40,27,3,3,81,2,743906,1,1
34573,6B3XRKBF,0,54,34,3,3,38,1,3509946,0,1
196913,UE3OXXTS,0,45,18,3,2,31,1,833458,0,0
213321,4STMCNVP,0,53,34,3,3,110,1,1714780,0,1
105851,MUV42PQM,1,51,4,3,3,57,1,892180,0,0
39545,KU35GBPX,1,29,2,4,1,15,2,142426,1,0
234194,SYPVYWEQ,0,49,19,4,4,15,1,711421,0,0
140695,D46F67SY,1,43,1,3,3,19,2,617001,1,0
92599,X7KBVFHS,1,34,4,3,3,20,1,352208,1,0
152470,FJHNCPXA,1,28,33,2,1,15,2,736270,1,1
169171,SM5A4H7Q,0,42,33,2,3,98,0,3857607,1,1
140565,CMDZAGQE,0,71,19,4,3,85,2,1658871,0,0
60433,3ZCBZZM3,0,41,18,3,3,15,1,691503,1,1
201696,FMJSMACP,1,57,33,3,2,73,2,6612637,1,0
38691,D6GTT46U,0,59,15,3,2,67,2,531347,0,0
99898,FB9HGDPU,1,49,4,3,2,31,2,361402,1,0
225718,J4XZEEDB,0,29,32,2,1,26,2,566796,0,0
46854,DDDXXXSQ,0,84,27,4,3,56,2,986324,1,0
151804,HVZNHBZY,1,47,13,3,3,51,2,583092,0,0
177950,YQRHDCHQ,0,80,29,4,2,31,1,999986,0,0
213365,ADELVCUR,0,58,4,3,2,62,2,895518,0,0
26766,N3LVD4PL,1,78,30,4,2,86,0,755538,1,1
41801,5ANFSVFS,1,52,18,3,3,50,1,477511,0,1
108713,4SPJQC3S,0,35,13,4,2,19,2,426096,1,0
14231,PSTQVGEE,1,36,29,3,3,33,1,570917,1,1
119086,WWGNPCA4,0,26,11,4,1,15,2,1063469,0,0
219666,M8PLATTS,1,27,0,2,1,32,2,515906,0,0
6384,4P7KJCTG,1,32,30,2,1,19,2,363039,1,0
21176,4KT6GIZX,0,46,18,4,3,37,2,1194388,1,0
163582,7A8ATI2T,1,37,33,3,2,38,2,904604,1,0
201526,GK3Y5DCQ,1,44,27,3,2,63,0,634098,0,1
215405,LXTNFCAS,1,49,11,3,3,50,0,672439,0,1
229202,TZ4W5RMH,1,55,34,4,2,91,1,1993769,1,0
1507,IIEPKB5Z,1,54,18,4,3,98,1,1920539,0,1
123571,NXBBXQCR,1,48,31,3,3,57,2,1281217,1,0
122791,G9SHHUXO,0,26,24,4,1,14,2,1112927,0,0
87964,MPBKXZ5Y,1,30,34,2,1,32,2,3002842,0,0
230393,3YI9Q9F6,1,54,30,3,3,56,2,503375,0,0
181323,ZARZINJL,1,31,33,4,1,21,2,716939,1,0
102625,BYDIOISV,0,30,11,2,1,25,2,313636,0,0
202581,IJ7VJRJU,0,29,7,3,1,20,2,641592,0,0
93378,HA8EEZ7F,1,55,34,3,2,49,1,1124523,0,0
221497,87P2UEWD,1,28,26,4,1,27,2,1021301,0,0
105260,SGVCTGRN,1,63,34,4,2,79,1,1455506,1,0
232893,QTWSYKQZ,1,32,32,3,2,14,1,930744,1,0
186900,YEPDFRBW,1,57,4,3,2,87,0,911956,1,1
9877,5E8BXCW4,1,40,33,3,3,75,2,534578,1,0
114939,DEAP6VOM,1,70,23,4,2,110,1,935292,0,0
48196,CFEP9ETK,0,34,10,3,2,21,2,652405,0,0
83839,DYKXK7BB,0,70,20,4,1,25,2,462310,0,0
65501,KGRC7IKV,1,28,31,3,1,20,1,621415,0,0
75776,QAAEMUAU,1,27,4,2,1,13,2,856091,1,0
27271,TMPZ43JF,0,69,19,4,3,91,1,787391,0,1
197858,AQ3MHRNV,1,70,30,4,3,79,2,230732,0,0
56217,BKCEMTI9,0,27,20,2,1,13,2,523346,1,0
230861,MWP3S3C2,1,54,12,3,3,92,0,506054,1,1
114150,5JZCQPK9,0,47,18,3,3,81,2,854302,1,0
212057,DZSF9HH6,0,26,20,2,1,13,2,742349,1,0
201451,WHAAQQSC,0,56,20,3,1,20,2,345498,1,0
56214,VGHHPF3F,0,25,4,2,1,19,2,749175,1,0
151650,DIRFTFV2,0,44,33,3,3,62,0,2482512,1,1
2476,MQVEBA7S,1,27,27,2,3,25,2,3967450,1,0
130048,5JIP2QGS,1,44,18,3,2,32,2,864982,1,0
142916,CFMPHPUB,1,50,4,3,2,50,2,894494,0,0
7105,V3XUESWJ,0,43,34,3,2,33,2,3024531,1,0
85417,2WEC3AVG,1,47,33,3,3,73,1,1222557,1,0
333,Y3JPBEWC,1,27,18,2,1,15,2,404318,1,0
93731,B6WPBSGN,0,43,27,3,2,19,1,733858,0,0
126066,TVSNKDVO,0,25,6,2,1,15,0,474645,1,1
170847,VESCSBQD,1,84,4,4,2,57,2,836778,0,0
155433,5CZGRQRC,1,49,19,3,2,81,1,895455,1,1
140835,3YEH56NA,1,60,33,3,2,98,1,2828108,1,1
125593,KJANVAKF,1,42,33,3,2,80,0,861876,1,1
219850,4YCP3HXU,1,51,4,3,2,39,2,982711,0,0
77069,7SDDSTHW,1,29,33,2,1,27,2,366270,0,0
155522,GNULQSRZ,0,44,34,3,2,68,2,1248776,0,0
54180,M77BYHKH,0,40,22,3,3,91,1,2848338,0,1
83764,HAT77EDH,0,25,1,4,1,13,2,575118,0,0
197269,HRKDBL3L,1,53,18,3,3,117,2,2220843,1,0
108207,BDDV6WIZ,0,30,4,4,1,25,2,651684,0,0
205790,MFBEPHTQ,0,25,25,2,1,21,1,600545,0,0
180549,7BXIXWOT,0,24,30,4,1,14,2,384542,1,0
145547,Q2HUXAPY,0,46,18,3,2,39,2,759890,1,0
206041,GBLJNQJC,0,29,6,2,1,33,2,389971,0,0
149267,DE22T2J9,1,44,14,4,2,33,0,442383,1,1
124030,ERETEF7M,1,27,27,4,1,13,2,1012090,1,0
243348,CB92BMZG,1,64,27,4,2,116,2,1285151,1,0
138413,S9KDXEZP,1,49,18,3,2,68,1,1704892,0,1
150709,DVDUCUXT,0,25,26,3,1,21,1,1054205,0,0
241128,2WI6CNZC,1,65,7,4,3,56,2,1752944,0,0
64406,JGYXRWQX,1,52,7,3,4,13,1,374734,0,0
191741,JEJPIMME,0,30,11,2,1,32,2,728705,0,0
230407,FKXB57PO,1,44,18,3,3,33,1,767162,1,0
88615,NHLL8SFX,0,44,4,3,3,55,2,1301767,1,0
154876,X997HUVZ,0,28,6,2,1,26,2,546451,0,0
53841,GTSZRL9R,1,34,33,2,1,14,2,434720,0,0
9017,BCU4W8RK,1,47,33,3,2,45,1,1329401,0,0
219828,KRHVCNJR,0,30,4,2,2,21,2,1486113,0,0
71961,HEHSAQJZ,0,32,20,3,4,13,2,486020,1,0
37099,N6NFERAV,1,49,33,3,2,75,0,1265526,0,1
85568,KE6APVNZ,1,51,1,3,3,49,1,888985,0,0
107578,6VVFK5CT,0,27,28,2,1,26,2,664927,1,0
72029,837QMEZG,1,39,18,3,3,32,2,2612897,1,0
100956,GULRJ7PO,1,32,34,2,1,31,2,647403,0,0
2666,F8VKUMTH,0,40,34,3,2,79,2,602227,0,1
93591,MHOP6XNT,1,30,5,3,1,13,1,1779822,0,0
82226,BAQINZON,0,53,30,3,2,63,1,1423145,1,0
148642,APDVGMMV,0,26,4,3,1,26,2,1314966,1,0
47039,4MV4LJ4N,1,61,22,3,2,13,2,1038363,1,1
227151,2WXX6QFE,0,63,22,4,2,21,2,444216,1,0
34223,DAVH4PKE,0,31,27,2,1,14,1,694618,0,0
116721,YGRAXLXY,0,28,18,4,2,25,2,994877,0,0
113830,ELTFQWAV,0,37,13,4,3,63,0,660798,0,1
170300,JN585T2Y,1,28,4,2,1,14,2,3949143,1,0
32632,GXSDPBSN,1,49,18,1,2,14,0,380359,0,1
167746,QEVFVNUX,0,27,27,2,1,20,2,369002,0,0
68119,2NEJQUDK,0,57,9,4,3,73,2,503473,1,1
152594,B8PXHRAD,0,28,22,2,1,15,2,1039769,0,1
176346,IPFPQKCW,0,56,33,3,3,62,2,911689,1,0
86043,CYVGJAD6,1,53,29,4,2,20,1,1019503,0,1
210403,EKYZPQPS,1,42,30,3,2,21,0,714643,1,1
244917,V6CRWRNI,1,28,17,2,1,32,2,219358,0,1
90391,X4U9PO6A,1,52,13,3,1,51,1,585361,0,0
4593,Z5QTCGWP,0,33,7,3,1,31,2,588441,0,0
150027,NYIGJRF2,1,36,18,4,1,33,2,447180,0,0
82985,APSXFQTD,0,45,18,3,3,19,1,4577198,0,1
207363,BX7UIZKS,0,25,8,4,1,15,1,684125,0,1
197570,6BEBPHPV,0,54,7,4,3,91,0,571068,1,1
8760,E7KLADXF,1,49,34,3,2,80,2,1104116,0,0
183728,FKXLM9NM,1,30,25,2,1,25,2,902700,0,0
217446,8YUDRHPZ,0,49,4,3,2,85,2,882613,0,0
134978,NQAUT9TU,1,53,18,3,3,99,2,1373456,0,1
123124,CBNPAFFF,0,48,34,3,1,93,1,1874936,1,1
82176,TCZWK9EZ,0,35,4,3,4,8,0,944770,0,1
236280,EX3UQNYK,1,51,30,3,2,32,2,573418,1,0
170319,HAPKL5MR,0,27,4,4,1,26,2,1191763,1,0
34348,KLDI3487,0,28,9,2,1,31,2,413538,0,0
108988,4AB8TPHF,0,51,33,3,2,33,2,1374088,1,0
170691,G7LPFS8R,0,31,30,2,1,13,2,1556405,0,0
7266,MTZVJ2R9,0,30,14,2,1,20,2,488805,0,1
146121,XNNLVKEF,1,44,4,3,3,103,2,2751684,0,0
235755,3JQJFY9W,1,42,33,3,2,85,2,881865,1,0
1039,MH4QVYVV,0,31,4,4,1,25,2,1182320,0,0
26859,4PM9S4MV,1,38,4,2,1,26,2,1159999,0,0
11019,T6DYJYNR,1,30,4,3,1,31,2,3896161,0,0
35598,G3SRHD3F,0,33,14,4,1,31,2,547999,0,0
89414,BHBQGXOX,1,37,30,2,1,27,2,981002,0,0
37991,PIAACREK,0,29,4,4,1,25,2,1640465,0,0
178828,SPE8JX6T,1,48,9,3,4,13,1,548578,0,0
100151,XDDSZEQ3,1,32,20,2,1,21,2,483270,0,0
117559,T3Q2Y6SC,0,27,27,2,1,33,2,1076508,0,1
125388,KB2NE8QO,0,30,1,4,1,33,1,251531,0,0
201155,KADEVWSB,0,36,7,3,3,57,1,789412,1,1
92941,UWPMNDUE,0,80,20,4,3,87,0,750670,1,1
190596,DSDVSXTT,1,77,34,4,3,87,0,608110,1,1
129070,KP7YEHKF,1,45,27,2,2,19,1,420631,0,1
216768,7UZRDSAK,1,60,22,3,2,63,2,1272032,1,0
71379,QSHW5MGK,1,46,32,4,2,85,2,846523,1,0
106601,Q6T6GZQK,1,26,30,4,1,14,2,1129819,1,0
185455,AASAGGDD,0,47,33,3,3,91,2,1551252,0,1
136942,6KDPY5NM,0,31,11,3,1,27,2,353000,1,0
10681,ZXJHNPKM,1,29,1,2,1,39,2,289855,0,1
3354,NHDFAVTS,0,29,5,3,1,32,2,396993,0,0
234620,K5MP8MUU,1,52,18,3,3,57,2,843809,1,0
83940,VNHFVU29,1,53,32,3,3,80,2,1854635,0,0
90249,FVOSXVWO,1,60,31,3,2,31,2,845428,1,0
184575,P9GPD5QA,0,42,18,3,3,73,1,1284875,1,1
93238,HWWLMTCU,0,43,27,3,1,31,2,1174266,0,0
75854,ISFJYXVT,0,45,18,3,3,33,2,761101,1,1
231841,RZBUJWDK,0,30,11,2,1,31,2,1415634,1,0
19010,RFOFJGUO,1,40,14,4,3,63,1,533697,0,0
162055,UE4IXKAF,0,45,4,3,2,56,2,1384501,0,0
71103,9POIS7AG,1,34,13,2,1,32,2,725634,0,0
80659,D4DUJ8PX,0,26,13,2,1,14,2,616618,1,0
166894,HHXGREEH,1,55,13,3,3,121,1,787018,1,1
210996,K2EWKT59,0,28,13,4,1,19,2,860834,0,0
131158,4TPWCWII,1,25,30,2,1,14,2,821256,1,0
111443,HPHJDLFS,0,33,27,4,2,13,0,766468,1,1
123589,4GOPWXD6,0,25,11,2,1,14,1,483296,0,0
34258,TOYHUHBV,0,28,20,2,1,13,2,1444630,0,0
110373,FHRHOIZQ,0,35,32,2,2,13,1,1257249,0,0
205530,PPUJCAXW,1,46,27,3,4,13,1,535610,0,0
25670,G4FW69QH,1,77,31,4,3,69,0,753500,0,1
135157,3PBY7OMN,1,61,33,3,3,116,2,740302,1,0
91516,6EUBUFIF,0,47,4,3,3,105,1,575491,0,0
232033,UBUZHCYM,1,54,18,4,1,37,0,1868172,1,0
63034,JLWFZ5GP,0,30,7,2,1,33,2,260458,0,0
89831,FQD6BWBV,1,61,34,4,3,91,2,362123,1,0
230565,FU8P6GXU,1,64,8,4,2,73,0,2431186,0,1
86881,9OVQPF5F,0,31,18,2,1,14,2,1446828,1,0
125274,HSNYQJQB,1,29,3,2,1,13,2,926276,0,0
84521,ES4UJVNT,1,56,33,3,2,109,2,925261,1,0
194223,4KFPA5IB,1,30,33,4,1,13,2,2224617,0,0
21709,AXAVJTDX,1,38,29,3,3,50,2,351443,1,0
23959,SERYGOZK,1,42,32,4,2,67,2,989172,0,0
183378,NKAFCEC9,1,39,18,3,2,19,1,469733,0,0
240281,A6PDYJCN,0,26,16,2,1,15,1,674290,0,0
53164,RHGCFQVM,0,47,33,3,2,86,1,1734930,0,1
233006,BDRXHWH9,0,39,18,3,2,57,2,2350863,0,0
61574,F7KMNH4N,0,34,31,2,1,31,0,1144477,0,1
202521,Q6UWGAYQ,1,50,18,3,2,51,1,1327960,0,0
45195,JFXQJJ6P,1,30,4,2,1,14,2,351674,0,0
84198,5LYJART2,0,32,33,4,2,13,1,707621,0,0
189475,HASHQ5NG,1,25,10,4,1,14,2,904097,0,0
135280,JMCNVEZJ,1,45,30,3,3,43,2,1218436,0,0
51462,GKBPDPRY,1,27,20,2,1,19,2,205759,0,0
207849,XXL28VDG,1,49,34,3,3,109,0,1400272,1,1
124247,26FPXTDU,1,43,10,4,4,14,2,962677,1,0
84241,84UXTUZB,1,33,18,4,1,44,2,2135946,1,0
169008,L42VPVQ6,0,60,30,4,3,116,1,622492,0,0
199811,DQXKOEIJ,0,49,33,3,3,49,2,1476349,1,0
123707,CNFA2ZWQ,0,29,4,2,1,20,2,986173,0,0
108283,W9PAGVCI,0,27,34,2,1,33,2,1775656,0,0
159684,YD9QK3ZX,0,31,2,2,1,33,2,344741,1,0
135871,2QC3HQ4N,0,38,18,2,2,15,0,1391043,0,1
23666,SCYCXRU2,1,26,31,2,1,13,2,919298,0,0
87223,EAMW8VAB,1,44,18,4,3,115,0,2304485,1,1
222623,NKBZNBBQ,1,36,18,2,2,49,1,8764249,1,0
85077,XBSZ9Y8F,1,33,30,3,2,19,0,460859,0,1
238487,4USW4EJP,1,63,4,4,3,50,2,2035883,1,0
21084,ZFHRXUR8,0,40,5,2,1,26,1,587862,0,0
200410,JNDCTCDP,0,25,11,4,1,15,1,785576,0,0
62413,FX77BCY9,0,29,1,2,1,31,2,537097,0,0
177082,Z3VUMKGW,0,55,18,3,3,79,1,795393,1,0
163937,Q3THGOAW,0,28,4,2,1,25,2,978919,0,0
95458,CYHHCLY2,1,76,30,4,2,13,0,882257,0,1
14809,KI8JH4BU,0,52,7,3,2,80,2,466324,1,0
126110,SPI8K2FO,0,27,33,2,1,15,2,1583372,1,0
168711,62XATT54,0,49,32,3,3,81,2,841228,1,0
210928,N92EUECH,0,27,30,2,1,20,1,958387,0,0
148001,3TRELKF6,1,48,18,3,3,104,2,1624374,1,1
61033,BJQSHESM,1,41,18,3,2,14,2,1183059,1,0
207334,5PETVT8X,0,25,24,3,1,20,2,938718,0,0
24822,NNIUUALT,1,64,7,2,3,127,1,952647,1,1
166787,RB9TPJCX,1,61,34,3,3,67,2,3084873,0,1
238908,K7U7S5MH,1,36,30,3,2,20,2,591351,1,0
196972,CENFTFX8,0,38,19,2,1,14,1,426425,0,0
241320,KTQJGYTM,0,32,26,2,1,33,2,631134,0,0
212268,YFRWPHEL,0,27,27,4,1,21,2,573453,0,0
217051,PLNWWMJC,0,47,12,3,3,19,2,810086,1,0
116647,DUJQ9DQX,1,85,18,4,3,110,1,1312607,1,1
164261,YVJWTKJY,1,51,33,3,2,56,2,1131813,1,0
25437,MVMZZC4S,0,73,4,4,2,80,0,4904416,0,1
140437,9YRTNH2Z,1,42,2,3,4,15,2,584916,1,0
2010,ZDMNGFCR,0,51,30,3,3,14,1,358091,0,0
186888,DN3VSCNM,1,36,27,2,1,27,2,722653,0,0
70737,4GAZR3HW,1,46,18,3,1,81,2,2896798,0,0
124318,SDDNN5VV,0,49,30,3,2,62,0,377760,0,1
241700,7WEHAOTU,1,26,4,2,1,14,2,980139,0,0
2353,YY3JA2G8,1,81,33,4,3,21,2,560700,1,0
209531,KBU2UNBT,1,54,12,3,2,69,1,879934,1,1
92775,L47ZJLC3,1,51,31,4,3,20,2,337639,1,0
18232,TTPMVKVH,0,43,6,3,1,25,2,601230,0,0
186370,DRQ2HVZA,1,34,6,3,1,27,2,183393,0,1
229203,G48CP6LD,0,55,4,3,3,99,2,2138314,1,0
37306,4UL8XSXL,1,55,18,3,2,63,2,1307418,1,0
171206,IONUSNZU,1,49,4,4,2,105,1,1561967,0,1
142874,RUGWCXKR,1,67,18,4,3,111,2,1902348,0,1
91950,KYS8RX7K,1,32,33,4,1,25,2,724691,0,0
69526,KBBFCPFM,1,36,32,2,1,32,2,1866196,0,0
159964,BPYXI8MS,1,52,27,1,3,117,0,887855,1,1
229376,NFELYUZT,0,58,2,2,3,39,1,1208068,1,1
64293,ZR2MRDPG,1,33,18,2,3,57,1,1090419,1,0
89670,AWV75KMN,1,49,34,4,3,103,1,1109652,1,0
28881,ZED92LHF,0,68,22,4,2,67,2,778696,1,0
119859,IDNGGT8H,0,30,2,4,1,26,2,752762,0,0
166471,8GYW7HP5,0,32,7,2,1,33,2,1953621,0,0
26863,UWAKWYRU,1,66,33,4,3,103,0,1387794,0,0
200501,AX238YBM,0,71,34,4,1,20,1,1627551,0,0
95071,HR4TUZYP,0,52,33,4,3,122,1,1733159,0,0
221277,YHGIR6V2,1,57,4,3,3,69,2,828394,1,0
9506,EKDKYRME,1,49,4,4,2,93,2,485859,1,1
98733,5DHMFGA4,1,28,18,2,1,19,2,2026236,0,0
230378,PRWJ74JT,0,47,34,3,3,87,0,3304294,0,1
143499,E4IJUGEB,0,52,19,3,2,15,2,994717,1,0
151015,HH75JJ9O,0,49,11,3,3,67,2,972093,1,1
171253,M8WNBPED,1,47,18,3,3,111,0,1047538,1,0
183751,G8DL7UZX,1,38,33,4,2,19,1,1158771,0,0
243127,TGFPNVFC,1,73,26,4,3,122,2,2992429,1,0
233681,BHKPOQJH,1,41,18,3,2,26,2,955975,1,0
139488,AEY7HRFI,1,45,33,3,2,26,1,679052,0,1
204325,DEFXYSBN,1,42,33,3,4,8,2,1881700,1,0
211043,8YQPDO8R,0,35,34,2,1,27,2,1342645,0,0
127978,CMBSEJGN,0,40,4,3,3,73,2,1869222,1,0
8577,PZMBHV8Z,1,67,11,4,2,68,2,408091,0,0
40812,BCTXQN4X,0,33,34,3,2,21,2,1777303,1,0
42626,YB4X8IVR,1,59,18,3,3,86,0,2788984,0,1
190237,QMRW2UGC,1,30,2,2,1,33,2,503722,0,0
123939,7FUWX9TG,1,27,30,2,1,19,1,1031234,0,0
98577,6BTMQPTN,0,25,18,2,1,15,2,5052316,1,0
23377,XVEDIHFR,0,58,19,3,2,20,1,4260741,0,0
235348,GOX27VRN,0,33,34,3,1,20,2,474370,0,0
196051,KX88MASZ,0,57,2,3,3,44,1,1208068,0,0
207091,3VK5TWO4,1,45,29,3,3,81,2,914119,1,0
233203,UWZMXIF6,0,25,23,3,1,19,2,692055,0,0
95720,VCSVPDMK,1,53,4,3,2,98,0,1258869,1,1
105796,SMDAAUAG,1,53,4,3,3,26,2,1548733,1,0
34436,JTERVC8V,0,60,34,3,3,44,2,674450,1,0
90278,RQDY2YEB,1,50,20,3,2,97,1,1260168,1,1
177471,GHKIDCWB,0,77,18,4,2,38,0,578704,1,1
175862,CRWT2SUQ,1,48,18,4,3,99,0,1427951,1,1
77658,ATU9FZW8,0,31,22,3,1,26,2,588147,0,0
172189,JYZQZM2X,0,46,33,3,3,86,2,905948,0,0
41824,UHG2UPBX,0,28,14,4,1,15,2,789074,0,0
84658,46AKDOUW,1,47,33,4,3,75,2,1126597,1,0
76645,FFHYCNSO,1,38,33,3,2,20,1,820669,0,0
105125,3Z45WYRR,0,41,19,3,3,20,1,1141522,0,1
100799,5RHJSVEH,1,43,33,3,2,7,2,1977980,0,0
220555,YV84DYMM,1,47,4,3,3,98,0,817411,1,1
106966,GFDTC7OP,0,51,33,3,3,115,1,1452560,0,1
96365,CVGJDCGE,0,27,30,2,1,19,2,1023820,0,0
